Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-02 00:00:00-05:00,12.619940590155108,12.798405806391667,12.357975768923946,12.543170928955078,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.670538995377685,13.06585426529699,12.565104792146153,12.980609893798828,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.349255113539506,13.786196568161712,13.297161279467009,13.753045082092285,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.120195548838295,14.296167693994366,13.949207631445907,14.11770248413086,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.06760266870012,14.54517194275608,13.853494808551364,14.518502235412598,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.509028220203142,14.647612935459417,13.570091862714316,13.590031623840332,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.565856929271977,13.565856929271977,12.590529420024712,12.731856346130371,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,13.01475614105458,13.394867659125051,12.909571067921163,13.377918243408203,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.43873529918404,13.724877669242765,13.276222110201157,13.41655158996582,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.586544621522453,13.627920750775123,13.020241418155242,13.257281303405762,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.133148815990612,13.608724086792702,13.116698586448821,13.474875450134277,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.51201824415514,13.555637372061613,13.264011530493477,13.382157325744629,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.425026579645657,13.565106946079712,13.145614146444156,13.388635635375977,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.173281288037796,13.44721031103681,13.06086804175147,13.400101661682129,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.413812488819989,13.454191200785738,13.025973567429416,13.048656463623047,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.13190662289563,13.342524953407496,12.976621588446433,13.100749969482422,361356000,0.0,0.0
2020-11-24 00:00:00-05:00,13.103245138027566,13.122686673698087,12.846514558317768,12.919047355651855,346500000,0.0,0.0
2020-11-25 00:00:00-05:00,12.993568914713963,13.229860449352328,12.981106445519297,13.19521427154541,259916000,0.0,0.0
2020-11-27 00:00:00-05:00,13.335047445141566,13.36745063039831,13.131158110731977,13.221636772155762,167276000,0.0,0.0
2020-11-30 00:00:00-05:00,13.225378533608687,13.372437997440318,12.933502603877596,13.361470222473145,286952000,0.0,0.0
2020-12-01 00:00:00-05:00,13.451948872652427,13.488339823743459,13.188736554940863,13.350004196166992,296948000,0.0,0.0
2020-12-02 00:00:00-05:00,13.310620924340784,13.632656047733402,13.194718135843367,13.50404167175293,283360000,0.0,0.0
2020-12-03 00:00:00-05:00,13.550913151958305,13.623218162641434,13.293110055805526,13.359929084777832,199520000,0.004,0.0
2020-12-04 00:00:00-05:00,13.412289485185315,13.523490008590343,13.352700758204879,13.521744728088379,202244000,0.0,0.0
2020-12-07 00:00:00-05:00,13.564628150676292,13.69427823809491,13.463651071990455,13.570113182067871,223244000,0.0,0.0
2020-12-08 00:00:00-05:00,13.548424302732816,13.56213735884634,13.24574125954126,13.314057350158691,271920000,0.0,0.0
2020-12-09 00:00:00-05:00,13.264685640353177,13.377879661119936,12.833599537738584,12.895931243896484,401300000,0.0,0.0
2020-12-10 00:00:00-05:00,12.834351062821982,13.033563189074055,12.814902835498419,12.937322616577148,207764000,0.0,0.0
2020-12-11 00:00:00-05:00,12.932335731565678,12.984944288810818,12.788474206368559,12.978212356567383,209264000,0.0,0.0
2020-12-14 00:00:00-05:00,13.05276036242954,13.352700361038917,13.042288679729221,13.272915840148926,270156000,0.0,0.0
2020-12-15 00:00:00-05:00,13.403562787479215,13.427747524060454,13.15124468999219,13.3245267868042,193016000,0.0,0.0
2020-12-16 00:00:00-05:00,13.386359025697105,13.401069790074672,13.17692442126804,13.206844329833984,223116000,0.0,0.0
2020-12-17 00:00:00-05:00,13.330759054626947,13.343475348476602,13.143016338983031,13.305328369140625,231384000,0.0,0.0
2020-12-18 00:00:00-05:00,13.342976481723317,13.368906499021984,13.035307786207087,13.236265182495117,342064000,0.0,0.0
2020-12-21 00:00:00-05:00,13.039544142405857,13.33399907484436,12.932582716716453,13.296350479125977,302332000,0.0,0.0
2020-12-22 00:00:00-05:00,13.283388371616278,13.30133955707627,13.018852344917372,13.242498397827148,185580000,0.0,0.0
2020-12-23 00:00:00-05:00,13.220306713466732,13.239255607690996,12.969983099117881,12.974221229553223,179144000,0.0,0.0
2020-12-24 00:00:00-05:00,13.002145942784312,13.097139605461267,12.903911860303593,12.958763122558594,97884000,0.0,0.0
2020-12-28 00:00:00-05:00,13.027327723165342,13.027327723165342,12.728883838059996,12.865264892578125,212564000,0.0,0.0
2020-12-29 00:00:00-05:00,12.890196350604922,13.037299207500748,12.807668856389354,12.90839672088623,170372000,0.0,0.0
2020-12-30 00:00:00-05:00,12.955271762166563,13.178170211559076,12.862024336756221,13.110353469848633,225396000,0.0,0.0
2020-12-31 00:00:00-05:00,13.101127513226702,13.115588134076622,12.880223553834284,13.01984691619873,192424000,0.0,0.0
2021-01-04 00:00:00-05:00,13.068966974639455,13.615741018273493,12.927598299416385,13.078191757202148,560640000,0.0,0.0
2021-01-05 00:00:00-05:00,13.064478962917415,13.40730342846743,13.051763619012224,13.368658065795898,322760000,0.0,0.0
2021-01-06 00:00:00-05:00,13.186898669362884,13.209338126842553,12.552113019714032,12.580535888671875,580424000,0.0,0.0
2021-01-07 00:00:00-05:00,12.93258288002647,13.341728885029843,12.851801608070014,13.308069229125977,461480000,0.0,0.0
2021-01-08 00:00:00-05:00,13.32651890049771,13.384860715201302,13.006881540076098,13.240999221801758,292528000,0.0,0.0
2021-01-11 00:00:00-05:00,13.382621194004226,13.923411872719015,13.326523021834854,13.58482551574707,518344000,0.0,0.0
2021-01-12 00:00:00-05:00,13.715471336210934,13.7174667578018,13.30906920406243,13.448442459106445,291476000,0.0,0.0
2021-01-13 00:00:00-05:00,13.453675156897194,13.588311869743665,13.348958347643062,13.495312690734863,210028000,0.0,0.0
2021-01-14 00:00:00-05:00,13.538448283260374,13.563131398872411,13.145010719549601,13.16470718383789,283120000,0.0,0.0
2021-01-15 00:00:00-05:00,13.192382423843515,13.289370556573889,12.813904815728419,12.824874877929688,277780000,0.0,0.0
2021-01-19 00:00:00-05:00,12.981202518899085,13.058743377173263,12.809416519182339,12.990179061889648,226188000,0.0,0.0
2021-01-20 00:00:00-05:00,13.07644476713692,13.394336876836816,13.021593507664505,13.329761505126953,258572000,0.0,0.0
2021-01-21 00:00:00-05:00,13.382370623620872,13.961557417872259,13.217316544480186,13.830162048339844,337780000,0.0,0.0
2021-01-22 00:00:00-05:00,13.703004224602513,13.804480631139272,13.590557755615594,13.675578117370605,246820000,0.0,0.0
2021-01-25 00:00:00-05:00,13.744639568165347,13.791263752785367,13.200857825281458,13.616485595703125,251112000,0.0,0.0
2021-01-26 00:00:00-05:00,13.543933787035837,13.608010784567076,13.351453604533209,13.399075508117676,163980000,0.0,0.0
2021-01-27 00:00:00-05:00,13.194376368602276,13.197119359596579,12.759301284196704,12.882967948913574,371272000,0.0,0.0
2021-01-28 00:00:00-05:00,12.961258478650672,13.303833761143826,12.925604345467203,13.015860557556152,228316000,0.0,0.0
2021-01-29 00:00:00-05:00,13.039794261108076,13.29884522738327,12.876734666147758,12.954773902893066,271552000,0.0,0.0
2021-02-01 00:00:00-05:00,13.018106225698155,13.23502037045353,12.868011129572093,13.201361656188965,217204000,0.0,0.0
2021-02-02 00:00:00-05:00,13.362672897031258,13.535455651670333,13.24972710296581,13.520247459411621,220440000,0.0,0.0
2021-02-03 00:00:00-05:00,13.599284306794123,13.894238606614207,13.480106855752563,13.49406909942627,245408000,0.0,0.0
2021-02-04 00:00:00-05:00,13.494565231262396,13.636681445613485,13.30183589202546,13.627456665039062,201340000,0.0,0.0
2021-02-05 00:00:00-05:00,13.688046150425723,13.700263114335508,13.509278061476316,13.55440616607666,169152000,0.0,0.0
2021-02-08 00:00:00-05:00,13.690285662933109,14.434775519418324,13.690285662933109,14.399869918823242,434624000,0.0,0.0
2021-02-09 00:00:00-05:00,14.302136605169043,14.543983966998393,14.184205105315854,14.224845886230469,287560000,0.0,0.0
2021-02-10 00:00:00-05:00,14.424306711751539,14.864866838735598,14.30288465502693,14.724495887756348,485352000,0.0,0.0
2021-02-11 00:00:00-05:00,14.93991538084391,15.231128975490353,14.884813976484939,15.209686279296875,450828000,0.0,0.0
2021-02-12 00:00:00-05:00,15.009477068993924,15.250077525443757,14.735216954033524,14.920966148376465,374756000,0.0,0.0
2021-02-16 00:00:00-05:00,15.02369114337082,15.331111639983853,14.909748566414157,15.28897476196289,321960000,0.0,0.0
2021-02-17 00:00:00-05:00,15.130150615123835,15.182509978269348,14.740203613722997,14.865864753723145,274756000,0.0,0.0
2021-02-18 00:00:00-05:00,14.68934091542126,14.83320242544231,14.535755292939594,14.789072036743164,233868000,0.0,0.0
2021-02-19 00:00:00-05:00,14.984044365500292,15.136133890500622,14.806773346991768,14.886308670043945,271724000,0.0,0.0
2021-02-22 00:00:00-05:00,14.734965265918667,15.092500399677892,14.286426376873408,14.317093849182129,325884000,0.0,0.0
2021-02-23 00:00:00-05:00,14.03735299255944,14.200413563328533,13.353449321497946,14.103923797607422,391780000,0.0,0.0
2021-02-24 00:00:00-05:00,14.08472374913518,14.467689626179622,13.718960534974423,14.459959983825684,448320000,0.0,0.0
2021-02-25 00:00:00-05:00,14.007680222983366,14.33604400361333,13.180663717164432,13.27166748046875,824436000,0.0,0.0
2021-02-26 00:00:00-05:00,13.715470041878904,13.817195635830556,13.325024661557736,13.677573204040527,500932000,0.0,0.0
2021-03-01 00:00:00-05:00,13.83764088084664,13.887506443611532,13.516757520491561,13.80448055267334,353184000,0.0,0.0
2021-03-02 00:00:00-05:00,13.862571638196355,13.883016621267926,13.359929028239604,13.37015151977539,264116000,0.0,0.0
2021-03-03 00:00:00-05:00,13.390099813568577,13.415281309667439,12.764288846423948,12.770273208618164,377592000,0.0,0.0
2021-03-04 00:00:00-05:00,12.766285549445154,12.940067006778802,12.051215964103507,12.336944580078125,573344000,0.0,0.0
2021-03-05 00:00:00-05:00,12.516207816707588,12.516207816707588,11.647801988957488,12.427946090698242,542840000,0.0,0.0
2021-03-08 00:00:00-05:00,12.41647932954455,12.437671887607875,11.53535797314246,11.562036514282227,543112000,0.0,0.0
2021-03-09 00:00:00-05:00,12.101763126582322,12.587120409983385,12.030929765036829,12.49084758758545,521824000,0.004,0.0
2021-03-10 00:00:00-05:00,12.810345017749237,12.94951707854259,12.428245040289822,12.438969612121582,384376000,0.0,0.0
2021-03-11 00:00:00-05:00,12.919590101501337,13.015614616203285,12.70459626900852,12.962987899780273,299916000,0.0,0.0
2021-03-12 00:00:00-05:00,12.618547030088788,12.858482699487679,12.560434347032377,12.825809478759766,243964000,0.0,0.0
2021-03-15 00:00:00-04:00,12.834540315047349,13.175737222636185,12.73726942123075,13.160273551940918,221988000,0.0,0.0
2021-03-16 00:00:00-04:00,13.325135551948009,13.48076936522923,13.085948631190659,13.260039329528809,272128000,0.0,0.0
2021-03-17 00:00:00-04:00,13.009128022957645,13.421656807101401,12.958995974954899,13.309920310974121,243864000,0.0,0.0
2021-03-18 00:00:00-04:00,13.105653406558956,13.153041525186447,12.687138120642857,12.692625045776367,293896000,0.0,0.0
2021-03-19 00:00:00-04:00,12.720060123632631,12.891157608452602,12.582883194939253,12.815585136413574,299208000,0.0,0.0
2021-03-22 00:00:00-04:00,12.882425775135179,13.363043962929513,12.87643934803199,13.155282974243164,297804000,0.0,0.0
2021-03-23 00:00:00-04:00,13.223126588004893,13.313164682563603,12.990673905180595,13.040058135986328,222048000,0.0,0.0
2021-03-24 00:00:00-04:00,13.12036953939049,13.128351127616083,12.607077967689165,12.613312721252441,245840000,0.0,0.0
2021-03-25 00:00:00-04:00,12.470146210513365,12.684890728542964,12.243180513897062,12.50581169128418,295144000,0.0,0.0
2021-03-26 00:00:00-04:00,12.525017891116645,12.8260594741813,12.344443177035437,12.809099197387695,363968000,0.0,0.0
2021-03-29 00:00:00-04:00,12.79014413854927,13.0318257113899,12.670176769303595,12.91784381866455,273520000,0.0,0.0
2021-03-30 00:00:00-04:00,12.81184221026854,12.944779525612617,12.675163853550226,12.841522216796875,200204000,0.0,0.0
2021-03-31 00:00:00-04:00,12.984934230808506,13.438865624391312,12.952011736222136,13.316903114318848,314776000,0.0,0.0
2021-04-01 00:00:00-04:00,13.540379263527216,13.837429591123872,13.47952168503307,13.779316902160645,308276000,0.0,0.0
2021-04-05 00:00:00-04:00,13.834935646704984,13.98109125955044,13.7007509868906,13.9546537399292,255672000,0.0,0.0
2021-04-06 00:00:00-04:00,13.966874673740291,14.021246319010455,13.741156278655797,13.828948974609375,191744000,0.0,0.0
2021-04-07 00:00:00-04:00,13.848153112385397,14.210051308719923,13.679301031649262,14.110286712646484,251284000,0.0,0.0
2021-04-08 00:00:00-04:00,14.219281391027328,14.437517711576461,14.215539397755496,14.283380508422852,244416000,0.0,0.0
2021-04-09 00:00:00-04:00,14.180619263355968,14.374163912848372,14.14171129332125,14.366182327270508,195172000,0.0,0.0
2021-04-12 00:00:00-04:00,14.256194554222407,15.316448841354877,14.106047665200713,15.173285484313965,869324000,0.0,0.0
2021-04-13 00:00:00-04:00,15.195731305481202,15.66313125668569,15.090229556116892,15.642679214477539,676212000,0.0,0.0
2021-04-14 00:00:00-04:00,15.588306489017857,15.683582210667257,15.191739933879854,15.241124153137207,385500000,0.0,0.0
2021-04-15 00:00:00-04:00,15.625720038310805,16.176174543167058,15.59479269878928,16.099355697631836,598480000,0.0,0.0
2021-04-16 00:00:00-04:00,16.01530173726823,16.127787967643215,15.8279927734532,15.87513256072998,335208000,0.0,0.0
2021-04-19 00:00:00-04:00,15.50001496525034,15.770378473292833,15.197227511913647,15.325675010681152,404420000,0.0,0.0
2021-04-20 00:00:00-04:00,15.287265504225546,15.460607402763602,14.927861975871348,15.13562297821045,334132000,0.0,0.0
2021-04-21 00:00:00-04:00,15.083244616974339,15.326422763240027,15.06678384523925,15.324427604675293,216776000,0.0,0.0
2021-04-22 00:00:00-04:00,15.338895702925118,15.402246992651268,14.748784409379738,14.815378189086914,277788000,0.0,0.0
2021-04-23 00:00:00-04:00,14.899179508123058,15.298988579471885,14.865259906577531,15.229402542114258,227500000,0.0,0.0
2021-04-26 00:00:00-04:00,15.14934108819596,15.44265035305597,15.089481569125153,15.441652297973633,197796000,0.0,0.0
2021-04-27 00:00:00-04:00,15.541917359004877,15.633701326300239,15.318443393043774,15.345629692077637,164572000,0.0,0.0
2021-04-28 00:00:00-04:00,15.328420573962038,15.495777015115989,15.179770293670448,15.240876197814941,209416000,0.0,0.0
2021-04-29 00:00:00-04:00,15.363837927141455,15.400252196399979,15.036109503814744,15.288764953613281,173196000,0.0,0.0
2021-04-30 00:00:00-04:00,15.138866144229421,15.328918099911126,14.961782244876993,14.974252700805664,201912000,0.0,0.0
2021-05-03 00:00:00-04:00,15.089480585198354,15.210944546803,14.752773547755417,14.801907539367676,203912000,0.0,0.0
2021-05-04 00:00:00-04:00,14.602877391136245,14.603126667056316,13.977349915631075,14.317548751831055,405324000,0.0,0.0
2021-05-05 00:00:00-04:00,14.674460615824428,14.778716002337129,14.353715722872419,14.424549102783203,292024000,0.0,0.0
2021-05-06 00:00:00-04:00,14.461208662632608,14.537030395041306,14.184610427167826,14.488893508911133,193380000,0.0,0.0
2021-05-07 00:00:00-04:00,14.773476456357201,14.935594289419367,14.637296639322344,14.777466773986816,229328000,0.0,0.0
2021-05-10 00:00:00-04:00,14.75252522966659,14.771231390042047,14.216537267252024,14.232250213623047,268904000,0.0,0.0
2021-05-11 00:00:00-04:00,13.7925339120076,14.32103974577273,13.717710228321886,14.272653579711914,285584000,0.0,0.0
2021-05-12 00:00:00-04:00,13.97660155861911,14.226763272054539,13.677057522778034,13.726191520690918,303408000,0.0,0.0
2021-05-13 00:00:00-04:00,14.000794043152032,14.047684555705244,13.427393785260387,13.633159637451172,285404000,0.0,0.0
2021-05-14 00:00:00-04:00,13.857380177410226,14.294351276160436,13.716212013156131,14.209550857543945,258616000,0.0,0.0
2021-05-17 00:00:00-04:00,14.123757294433776,14.135978476718284,13.820970724360896,14.132237434387207,216980000,0.0,0.0
2021-05-18 00:00:00-04:00,14.233497949722194,14.370425601385964,13.971115048013374,13.982837677001953,186256000,0.0,0.0
2021-05-19 00:00:00-04:00,13.534641586644556,14.046437399200386,13.511446557431478,14.032719612121582,344000000,0.0,0.0
2021-05-20 00:00:00-04:00,14.268911714607903,14.649266765921203,14.236987274575467,14.578184127807617,321592000,0.0,0.0
2021-05-21 00:00:00-04:00,15.128139938116746,15.186253573106038,14.834581403727405,14.956543922424316,672992000,0.0,0.0
2021-05-24 00:00:00-04:00,15.176776605180022,15.708026419316466,15.140362339765977,15.575339317321777,554816000,0.0,0.0
2021-05-25 00:00:00-04:00,15.728975118686956,15.78135160000394,15.446141168140517,15.611002922058105,435408000,0.0,0.0
2021-05-26 00:00:00-04:00,15.697302499604442,15.756662521390002,15.54965027295146,15.663132667541504,370440000,0.0,0.0
2021-05-27 00:00:00-04:00,15.662882419228701,15.713014471059575,15.423695512506981,15.451629638671875,581476000,0.0,0.0
2021-05-28 00:00:00-04:00,15.464601210683815,16.239277595002665,15.464601210683815,16.20635414123535,644536000,0.0,0.0
2021-06-01 00:00:00-04:00,16.23179288363082,16.349765085274548,15.865903423678555,16.22630500793457,472804000,0.0,0.0
2021-06-02 00:00:00-04:00,16.214087613596078,16.879022649205133,16.19737661054913,16.73885154724121,594168000,0.0,0.0
2021-06-03 00:00:00-04:00,16.661533686398684,17.218473231242367,16.544060019232305,16.929901123046875,580008000,0.0,0.0
2021-06-04 00:00:00-04:00,17.072315974919277,17.619528058001492,17.05535759898411,17.53697395324707,617120000,0.0,0.0
2021-06-07 00:00:00-04:00,17.529990737792986,17.77067332986556,17.152379533066238,17.577627182006836,575756000,0.0,0.0
2021-06-08 00:00:00-04:00,17.4860887622057,17.58011714862569,17.210486678845946,17.416004180908203,323848000,0.0,0.0
2021-06-09 00:00:00-04:00,17.47862236374269,17.537746648406795,17.219173263047757,17.321455001831055,381656000,0.004,0.0
2021-06-10 00:00:00-04:00,17.313227348700284,17.45492658004247,17.139596351931722,17.3880672454834,287772000,0.0,0.0
2021-06-11 00:00:00-04:00,17.44244626573176,17.90122280109145,17.40677261299802,17.787464141845703,416308000,0.0,0.0
2021-06-14 00:00:00-04:00,17.868044477186118,18.00126064223166,17.62531020502997,17.980554580688477,321376000,0.0,0.0
