Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-09-01 00:00:00-04:00,326.0868395952134,328.414634686384,325.1836539632205,328.3122253417969,54908700,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,330.23965699990765,334.0386062067138,329.08505127544817,333.0609436035156,69540000,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,331.35703881907256,331.8319182076837,318.9917899040027,321.59893798828125,148011100,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,322.2879227999544,323.8708065712625,311.80352356591766,318.97314453125,139156300,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,313.5168487650944,319.0384021251585,309.9506780204714,310.2579345703125,114465300,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,314.29894989645277,318.87074385526404,313.4236964794232,316.3846740722656,91462300,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,318.2747498593204,318.93583565864554,309.92262057026693,310.8909912109375,90569500,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,312.68809338783086,313.75887354105794,308.200097236755,311.04931640625,84680200,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,314.243084924833,316.9340302710113,311.198338517353,315.1462707519531,65605700,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,317.62304012570553,318.4610408339248,315.1555825454873,316.7384948730469,52920900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,317.9861553053102,319.4293770117385,315.2020928298086,315.4814453125,82096000,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,310.5837777610291,314.43862066458155,310.05303357886373,312.70672607421875,91523300,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,313.5190998844494,313.6312767687232,306.60124957179545,309.10662841796875,105877900,1.339,0.0,0.0
2020-09-21 00:00:00-04:00,304.47922972227383,305.81605211131813,300.76789147120917,305.6664733886719,99450800,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,307.1621546895772,309.3403318815955,304.6287031577221,308.7794189453125,63612100,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,309.3403650925504,309.62083585541194,301.11373624124093,301.6185607910156,93112200,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,300.29100868915145,305.50743291519547,298.96351580905053,302.4224548339844,76681300,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,301.56238510956587,308.1063022266746,300.68365677214575,307.31170654296875,71069400,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,311.5091839323194,313.1358057916758,310.5088925117926,312.4159851074219,64584600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,312.2102968119457,312.9581616662014,310.01340457489823,310.71453857421875,51304000,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,311.3876954916062,316.2489036800177,311.1913859176514,313.0704345703125,104081100,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,315.6879966860602,316.6695731038123,313.18261745411957,315.0803527832031,88698700,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,310.08822137343094,315.0522480175237,309.611441104255,312.0887756347656,89431100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,314.16416823884686,317.81005988773904,314.11743737675613,317.62310791015625,45713100,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,317.7632668791493,319.87602637009286,312.5935735514593,313.10772705078125,90128900,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,316.089886572941,319.3712026876588,316.0618423552603,318.5578918457031,56999600,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,320.5116738326382,321.4465190072825,319.5861577098771,321.3810729980469,45242500,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,323.04514020531917,324.7185212837091,322.4188098294779,324.2510986328125,59528600,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,326.81257201144956,330.95392993224266,326.3171051329937,329.467529296875,80388500,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,329.32729446087654,329.50491734660983,326.3451357320465,327.3173828125,73255500,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,327.8970437383837,329.0001545296071,324.5222653357715,325.2607727050781,57727900,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,321.3156625387775,325.34484340494106,320.77346483034836,324.8587341308594,60357700,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,326.2236208047571,327.89700194613374,324.4848221719957,324.6624450683594,89501900,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,325.93379819715204,326.5694861347501,318.8196393751792,319.7264404296875,68425600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,321.0820077485723,324.27919171533324,320.3154561677956,321.0072326660156,60051900,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,320.9604510537785,323.1480143438587,320.0910516993104,320.3995666503906,63575000,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,320.6145543301672,322.746000594194,318.4550638467144,322.15704345703125,55399300,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,323.3909840096307,323.4470724377017,320.7734289356138,323.2507629394531,49143900,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,319.8385968779384,320.63322101381107,313.7527454197702,317.2771301269531,91473000,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,317.6230498845085,317.95958050020954,315.9683554363344,316.1833801269531,65994100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,310.4621789505062,316.21147274919315,304.88115048542704,305.3766174316406,127094300,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,305.6103337435858,311.67747166931895,303.90890815385325,308.4803161621094,90597700,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,306.89108741410416,308.2092230261782,301.5811716858951,305.26446533203125,120287300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,308.6859436035156,310.7051844382489,305.9187808477988,308.6859436035156,86068300,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,311.9485735178558,316.2114663922025,308.77010476476823,314.1361083984375,93294200,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,318.65139194182245,325.27011340401964,317.46414854468395,321.15679931640625,126959700,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,326.48541212895293,329.24321758688944,326.1301662973035,327.4202575683594,82039700,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,327.1304342782304,328.60750594280904,324.99898797057915,327.345458984375,74973000,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,340.2556377437399,340.63892773209176,330.9913175943187,331.458740234375,172304200,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,330.45841324878415,332.0383038838864,327.6725928736087,330.97259521484375,85552000,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,333.178939416336,334.2633636488822,331.9262498362968,333.4313659667969,58649000,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,332.41232593384484,333.47806341963206,328.37381535253064,330.1967468261719,67546200,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,332.1224991095254,335.5159923139656,331.59898799289056,334.76812744140625,62892200,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,337.4604986695966,339.14320895750063,336.16104988533266,338.9468994140625,74541100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,336.5162271765506,338.33918672493826,334.9924249386327,337.1238708496094,66111000,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,337.39501919323385,337.9465744943524,333.02927910818414,333.0666809082031,70591300,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,332.43103796646704,334.84292660380345,331.07550069207474,334.468994140625,59940900,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,334.2072158491128,334.4128829692655,332.10381379132116,332.1785888671875,70417300,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,334.00147348982426,335.44114300658487,331.7484932586033,334.16973876953125,63230600,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,336.7406412316601,340.10609025443364,335.8805994714725,339.5545349121094,62415900,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,339.4704148563673,339.4984590772143,337.9279256513489,339.0310363769531,45330900,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,340.1341579909546,340.45200201380095,338.9562436192393,339.9752502441406,28514100,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,339.1899439786023,339.46105713282276,335.7684349198148,338.4701232910156,83872700,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,341.7513948482383,343.72390468919554,341.15308017678103,342.17205810546875,74231400,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,341.05032111091606,343.05087552226786,340.47072150135824,342.8919677734375,45927000,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,342.7891043307155,344.2007300136769,341.68599360603105,342.7984619140625,62882000,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,343.3874967739853,345.7526550292969,343.2940065070148,345.7526550292969,50749900,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,344.9766377155109,345.53755065887975,343.7613501125595,345.0420837402344,48944300,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,343.76134469940587,346.62196928340217,343.7146138420349,346.0517272949219,42458900,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,346.71545425201606,346.87436198803306,342.10667344005856,342.9480285644531,74098300,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,341.5644110299218,343.8921666180668,340.6856541955993,342.8358154296875,57735400,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,341.12506011565125,342.84517212407616,339.5919285876008,342.433837890625,57698600,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,344.6214212735744,345.70581682973443,340.72310341037064,340.9007263183594,69216200,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,343.4621773591673,345.5094909667969,342.0786244939238,345.5094909667969,63865300,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,345.72452570567435,346.9772150929157,344.8364111818905,346.0517272949219,58420500,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,347.7064656979718,348.1925751268013,346.8744394415963,347.9869079589844,64119500,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,348.27792660537165,348.4469092069809,344.5695349375713,346.597412109375,136542300,1.58,0.0,0.0
2020-12-21 00:00:00-05:00,342.64485837144696,355.30966856907867,339.8846952983779,345.3580627441406,96386700,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,345.68666743639704,345.79932247871477,343.6400244320925,344.7760009765625,47949000,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,345.75237683388724,347.01040583440334,344.75721913719804,345.0858154296875,46201400,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,345.56466921686945,346.4565695267231,344.97323015177756,346.42840576171875,26457900,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,349.00079166536955,349.7988032079543,348.3717913635743,349.4045104980469,39000400,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,350.94414138899344,351.12252143258945,348.1464168664898,348.7378845214844,53680500,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,349.5640699675113,350.27759016276275,348.84118095183555,349.2354736328125,49455300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,349.03830792973855,351.74214362403853,348.52196275444635,351.0098571777344,78520700,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,352.3523948839553,352.48384487733864,342.50407428116006,346.2312316894531,110210800,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,345.58341092427617,349.7142581765999,345.5364522226167,348.6158142089844,66426200,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,347.0949076518691,353.9202215902215,346.54100126808675,350.70001220703125,107997700,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,353.094153060917,356.6616974630057,352.9157729757293,355.91064453125,68766800,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,357.30941714335967,358.15435867540117,354.03290859484423,357.9384460449219,71677200,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,354.7370207824091,357.30000906515437,354.61496826402583,355.525634765625,51034700,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,355.71345275410084,356.6240907084926,353.33818441245427,355.60076904296875,52547700,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,355.5256306014884,357.56287620489485,354.73701662750915,356.558349609375,45303600,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,357.3093747325672,357.8163510519474,354.9716967528632,355.3096618652344,49989100,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,353.676194118494,354.4835745207893,350.84093658723964,352.7185974121094,107160000,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,355.19703254217853,356.0326052151817,353.70429588615946,355.4880676269531,51233300,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,357.79761692490206,361.2525343487993,357.40332422678637,360.4075927734375,61836100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,360.97085259434635,361.40273516060154,359.80671219152816,360.73614501953125,47840100,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,358.86791337895454,360.632919080556,358.48298948438577,359.4593811035156,52860500,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,360.20111607888737,361.2338067240969,355.3097884700911,360.8770751953125,70402000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,361.8346213394072,362.24770899998134,360.07901310738197,360.313720703125,42665300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,356.9621098706404,357.0559986444984,349.25432000578405,351.50750732421875,123351100,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,353.3381542555035,358.5674458479417,352.8969315239179,354.5304870605469,94198100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,352.65287828653595,353.62926995397936,345.7430714373819,347.4329833984375,126765100,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,350.859652324358,354.2582133435265,347.7239626367599,353.21612548828125,75817600,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,356.42695186595586,359.77858323476175,353.3006592733348,358.2107238769531,64450700,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,359.04624650253754,360.2291817970051,357.20614721734137,358.4923400878906,52427100,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,359.5344621916985,362.61382458833737,358.6050293150717,362.56689453125,47142600,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,364.45391226902905,364.70738612067305,362.51992425798863,363.9938659667969,48669800,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,365.4584506060735,366.66954968229635,364.5947427980771,366.62261962890625,38365200,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,365.7777053368332,366.97943577644804,365.3646463117539,366.3785705566406,35551100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,368.13415505625943,368.28437135150074,363.79676339042106,366.21893310546875,59154400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,367.307973221504,367.7304583350288,364.36006085098506,366.8103942871094,42913300,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,366.00297009492465,368.8663908298301,365.92784763222704,368.622314453125,50593300,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,369.8615622600723,370.0587372438281,367.58021159797727,368.3031005859375,50972400,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,366.53813744478924,368.64110814343223,365.5147872075395,368.38763427734375,52290600,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,365.75894125605396,367.5708770972234,364.0220992423996,366.81982421875,59712800,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,368.0871883126409,368.37822340228036,365.7213177119252,366.1719665527344,83241000,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,363.38357147144336,365.7869742040111,363.08313896716726,363.35540771484375,67414200,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,361.13044793627193,365.1580377369494,356.94327303732115,363.7967224121094,107284100,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,362.6982726954932,368.2373940120349,361.70311493677366,367.8055114746094,72433900,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,366.5287583954201,367.9088401484747,357.48781758977935,358.9429931640625,146670500,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,360.839427681352,361.9941706014899,355.0937908908485,357.0934753417969,152701600,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,362.00355762059877,367.00753896613975,357.2906400153062,365.7494812011719,105348800,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,365.97483957625576,366.20954715456116,362.3885009035505,362.8954772949219,79595300,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,362.19136812027995,363.16773105398926,357.9853978452796,358.08868408203125,119940200,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,357.90081994874896,360.5107665396438,349.1321500548677,353.6573181152344,183433000,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,357.18734765984703,361.22433491140765,349.8457169048159,360.1634521484375,152039600,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,361.13049439679133,363.9657518064445,358.0886931592278,358.3703308105469,123149200,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,362.24770602260395,366.05935505407604,361.74072959773366,363.4869689941406,113633600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,365.85276742851664,367.45815915578714,364.42575574325684,365.7494812011719,109899400,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,368.2373873992892,371.4481707063066,367.77734110906044,369.4578552246094,86245000,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,368.08718131522096,370.0962631426303,367.2704035855775,369.9554443359375,64653600,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,370.208899273121,372.4245534382438,368.04960127862137,372.16168212890625,73427200,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,372.7813071912553,373.4947986469165,370.9130156467744,371.6922607421875,73722500,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,370.39673019066225,373.7671276485625,369.2419585665927,372.9597473144531,97959300,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,370.3497855663885,372.45275626165227,366.84793824719753,367.5332946777344,115349100,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,367.2299972910062,368.8218193496059,364.6585857937302,366.8532409667969,113624500,1.278,0.0,0.0
2021-03-22 00:00:00-04:00,367.37125690374404,371.1765616795176,367.3147448954864,369.78253173828125,73778600,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,369.1420652623813,370.60200680426976,366.08087340483155,366.8720703125,90686600,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,368.28492040835533,369.9332544511037,364.9599963176266,365.007080078125,97588600,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,363.5565971751683,367.8610823031574,361.5974181666041,367.06048583984375,116128600,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,368.2189781394368,373.38062877608195,367.61617378288815,372.9756164550781,114409100,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,371.48739769618066,373.7008806208135,369.9897719075138,372.7872314453125,108107600,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,371.5061989926642,372.47636003530056,370.18750893927376,371.7981872558594,76262200,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,372.3727904040966,374.87826163220427,372.34453439848375,373.3052673339844,112734200,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,375.2549762015052,377.39311911874,375.0477559351798,377.3365783691406,99682900,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,380.02104428678433,383.2988845613166,379.9457045223341,382.7525634765625,91684800,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,382.1875391861064,383.58154076285564,381.84843829941656,382.526611328125,62021000,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,382.35697517106036,383.3177080666355,381.8954508503425,382.9692077636719,55836300,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,384.2314496926525,384.84368243263657,383.2895443250861,384.78717041015625,57863100,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,384.664681064683,387.75412899209357,384.5422287886964,387.5845642089844,61104600,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,386.98180837588905,387.9990534788421,386.3695756638091,387.7259216308594,56704900,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,387.62224820631803,389.5060586179823,387.2360636225669,388.8749694824219,56551000,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,388.84677178617795,389.91112942752227,387.0006453544145,387.5469665527344,61659900,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,389.7039115594708,391.9833351614298,389.65682778968795,391.7101745605469,60229800,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,393.00991989483333,393.63158073695655,391.578234429275,393.01934814453125,82037300,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,392.0774576226585,392.5295537103947,389.75095068896724,391.08843994140625,78498500,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,389.86397293859443,390.9754141421128,386.7368408708665,388.2250671386719,81851800,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,387.603443359849,392.10574936005196,387.4621345748895,391.8985290527344,66793000,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,391.72899612164275,392.56727686382516,387.2455178429115,388.31927490234375,97582800,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,388.88440293699796,393.9518576113364,388.8090631671761,392.5295715332031,73209200,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,393.1888912436756,393.92357611673395,392.5954863953084,393.3489990234375,52182400,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,393.6504362932442,393.8482570828888,392.11512620656885,393.2642517089844,51303100,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,393.53746026612714,394.66775815034,392.6803229737885,393.1512756347656,51238900,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,395.9015817847707,396.2783380979677,392.24698518296486,395.65667724609375,78544300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,393.36788217356,394.2250193743092,392.15281638956753,393.0570373535156,85527000,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,395.06334081893385,395.4495254488588,393.40560700483616,393.9048156738281,68128300,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,391.89844763490595,392.39765617000467,387.75407109422537,391.4745788574219,101591200,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,393.13235581283175,393.36783208817656,391.0318970886774,391.5970458984375,60162200,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,391.67242030171866,394.85606442511505,389.6473299035696,394.7242126464844,74321400,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,395.49661555388565,398.25639108186385,394.80901436229345,397.5970458984375,67733800,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,397.9549055213932,398.1809535475394,393.53736829425725,393.6598205566406,81852400,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,389.1010444340772,391.14496262403316,386.23764457341196,390.14654541015625,116888000,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,387.3396832128333,388.6206604790227,380.52969831325663,381.8577880859375,134811000,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,383.4212866100853,388.39454400766425,383.37417411189364,386.4447937011719,106394000,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,389.2045991030457,393.2359517893441,389.1763430997755,392.3788146972656,82201600,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,391.25803910840534,392.1999443668636,389.3459438388545,391.3804626464844,65129200,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,391.64416305550867,391.88906760104504,387.8482863230199,388.0084228515625,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,383.2801001493063,387.1701447184762,381.7824454941061,386.9911804199219,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,387.8765479993963,392.42596619056087,387.7541244695032,391.1543884277344,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,392.6520070581948,393.90475704228044,390.37261262384055,390.8341369628906,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,393.0946873906276,395.90157505385287,392.8497828561144,394.8183898925781,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,395.9109917071441,396.2689202747315,393.3584367175576,393.9424133300781,57451400,0.0,0.0,0.0
